,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj
FBgn0036232,0.159468650583408,0.372093518027952,0,0,-Inf,0.869147367487443,1
FBgn0036233,0.325057834298535,0.441006774923478,0.238096128829829,0.539892224719547,-0.889256654983551,0.849435415625537,1
FBgn0036235,2.2686516634013,1.95247532990039,2.50578391352698,1.28338825856244,0.359957689496769,0.964353522297288,1
FBgn0036236,39.4701695172083,30.8248353162734,45.9541701679095,1.49081640490222,0.576102599642813,0.626505473567143,1
FBgn0036237,670.411802262572,664.835916510334,674.593716576751,1.0146770049934,0.0210205575060439,0.826205147120533,1
FBgn0036239,709.833473775533,677.357130209163,734.19073145031,1.08390492800097,0.116238219868295,0.454765517074056,1
FBgn0036240,160.995796324255,170.071195053856,154.189247277054,0.906615886530504,-0.141436653255383,0.371789504603667,1
FBgn0036242,0.08613345144866,0,0.150733540035155,Inf,Inf,1,1
FBgn0036248,163.570424336352,156.757860068141,168.679847537511,1.07605352270175,0.105749839061804,0.654476416327324,1
FBgn0036249,81.7930224554113,82.303113869238,81.4104538950412,0.989153995125689,-0.0157329523566773,0.729322721427867,1
FBgn0036250,0.468972509462273,0.424979196295847,0.501967494337091,1.18115780422261,0.240201723550182,1,1
FBgn0036255,32.7494662478227,36.266792821429,30.1114713176181,0.830276651863909,-0.26833596593414,0.546129360906378,1
FBgn0036258,2378.43449927718,2402.75786501274,2360.19197497552,0.982284569470343,-0.0257870586469455,0.946179130005077,1
FBgn0036259,1.32115601319856,1.01757610178554,1.54884094675832,1.52208856324414,0.606052304988558,0.688876725343945,1
FBgn0036260,13.8364945376154,16.0238561414666,12.195973334727,0.76111350645281,-0.393816472977999,0.677857086522246,1
FBgn0036262,6.10704451962199,4.08633198576978,7.62257892001115,1.86538415051836,0.899472764516785,0.471474862935755,1
FBgn0036263,191.288723663795,191.466995368862,191.155019884995,0.998370604378752,-0.00235263819253761,0.937319082636071,1
FBgn0036264,0.450542243531387,0.424979196295847,0.469714528958041,1.10526475896258,0.144391999200335,1,1
FBgn0036266,45.3816096137449,49.9478837475069,41.9569040134234,0.840013647535521,-0.251515327624688,0.326183648082482,1
FBgn0036271,252.667052168765,275.13119341063,235.818946237367,0.857114539845759,-0.222440084218545,0.218847124429046,1
FBgn0036273,73.7521259568737,67.9699388198845,78.0887663096156,1.14887209942244,0.200218195895504,0.363336824120122,1
FBgn0036278,0.913585462948731,1.23807948924728,0.670214943224823,0.54133434003684,-0.885408185258154,0.626720273000719,1
FBgn0036282,8.30742110064037,9.45656223481726,7.44556525000769,0.787343758241715,-0.344934433703206,0.469988157701739,1
FBgn0036285,0.182274850813078,0,0.318980988922886,Inf,Inf,1,1
FBgn0036286,346.017609298994,342.186132793974,348.891216677759,1.01959484397874,0.0279959828812312,0.986821932436484,1
FBgn0036288,59.4932386685047,51.7092766936485,65.3312101496468,1.26343306901586,0.337349238832326,0.391424263246206,1
FBgn0036289,32.1247404842307,37.8266191309688,27.8483314991771,0.736209900302128,-0.441810944159214,0.254482843397431,1
FBgn0036291,64.9867910551667,70.2304925263221,61.0540149518002,0.869337701553459,-0.202011381926306,0.335553356123358,1
FBgn0036292,108.713909924274,109.784555676025,107.910925610461,0.982933573360781,-0.0248341723409577,0.971020500220947,1
FBgn0036294,20.1786504384082,18.557428721934,21.3945667257639,1.15288421937876,0.205247634832467,0.918652536621174,1
FBgn0036298,403.972728326032,406.624504892845,401.983895900923,0.988587483203589,-0.0165594546795817,0.913088679873342,1
FBgn0036300,202.063683958979,206.381458014822,198.825353417096,0.96338767702095,-0.0538116247869141,0.791506775926159,1
FBgn0036301,196.212155431467,182.803073097684,206.268967181805,1.12836706564327,0.17423646280629,0.413106719938314,1
FBgn0036302,780.96773742622,738.233308835199,813.018558869485,1.1013030015569,0.139211452283739,0.358664065501314,1
FBgn0036305,279.287364987302,271.095441280289,285.431307767561,1.05288125251966,0.0743427335512296,0.791100645907702,1
FBgn0036306,192.358251195314,181.283987601109,200.663948890968,1.10690387797791,0.146529945890399,0.858067511733994,1
FBgn0036309,714.192563290178,684.31259866503,736.602536759039,1.07641235627697,0.106230857069402,0.978331442091457,1
FBgn0036310,1.25186367245557,0.220503387461739,2.02538388620094,9.18527333985915,3.19932265440049,0.431090057216983,1
FBgn0036311,2.7205908957943,2.69666236595629,2.73853729317281,1.01552842793564,0.02223062591445,1,1
FBgn0036312,324.57426599214,289.764734721903,350.681414444817,1.21022806581821,0.275278947020874,0.158863619560155,1
FBgn0036314,354.814912141745,347.086030437414,360.611573419992,1.03896884863252,0.0551523986144845,0.724073661807337,1
FBgn0036318,1119.77421698646,1047.14008205123,1174.24981818788,1.12138751855211,0.165284917289625,0.396459172401786,1
FBgn0036319,3.71514968726199,3.74402966314462,3.69348970535002,0.98650118659793,-0.0196073086137233,0.840357564239833,1
FBgn0036323,0.0945014517693166,0.220503387461739,0,0,-Inf,0.869145475923553,1
FBgn0036324,6.91743077490511,9.26368125392557,5.15774291563977,0.556770335060279,-0.844845749005203,0.349711183280952,1
FBgn0036329,0.08613345144866,0,0.150733540035155,Inf,Inf,1,1
FBgn0036330,1.44259664076284,1.03360368041317,1.7493413610251,1.69246820050585,0.75912872750574,0.850325221403241,1
FBgn0036331,35.0137140966867,34.8290404657326,35.1522193199023,1.00927900538884,0.013325048626039,1,1
FBgn0036332,290.136447682717,254.481178022924,316.877899927563,1.24519189351999,0.316368089680271,0.652713702960393,1
FBgn0036333,485.786031400944,491.981267437029,481.13960437388,0.977963260431381,-0.0321478270401713,0.841959173680628,1
FBgn0036334,769.681488903101,692.046868873911,827.907453924994,1.19631702874713,0.258599760098523,0.305424567494757,1
FBgn0036336,167.616962916231,170.709885752056,165.297270789363,0.968293488459392,-0.0464837021702628,0.924155434500966,1
FBgn0036338,12.1728152435005,8.65279280795578,14.8128320701591,1.71191341326693,0.77560973362605,0.344997334801366,1
FBgn0036340,947.932135352723,989.471024409282,916.777968560303,0.926533416284345,-0.110085085565917,0.603143537009221,1
FBgn0036341,397.966173927302,372.953871387941,416.725400831823,1.11736445925869,0.160099837390722,0.297683364170631,1
FBgn0036342,105.466330050816,107.905521526725,103.636936443884,0.960441458208575,-0.0582304149123368,0.852806476769487,1
FBgn0036348,2.38718418512641,0.813100292951429,3.56774710425764,4.3878315322053,2.13350813551373,0.200902115715605,1
FBgn0036351,0.647772237847248,1.51146855497691,0,0,-Inf,0.18256253563313,1
FBgn0036352,1.0505649261325,2.13385665586939,0.238096128829829,0.111580188938615,-3.16384719547269,0.2279201879392,1
FBgn0036356,61.1043799029872,65.8312792216302,57.5592054140049,0.874344325289865,-0.193726555937745,0.511418673423979,1
FBgn0036359,0.08613345144866,0,0.150733540035155,Inf,Inf,1,1
FBgn0036360,0.389708020282597,0.441006774923478,0.351233954301936,0.796436640600094,-0.328368500152308,0.846775450114548,1
FBgn0036363,0.795095785728102,1.33678394154559,0.388829668864984,0.290869494149831,-1.78155609768102,0.639271704067395,1
FBgn0036364,0.636809160366337,1.01757610178554,0.351233954301936,0.345167259417381,-1.53463246964139,0.612804574693361,1
FBgn0036366,99.0699707047532,102.872695484898,96.2179271196449,0.935310644540954,-0.0964824882764579,0.731473247958287,1
FBgn0036367,0.522237495071033,1.01757610178554,0.150733540035155,0.148129992214502,-2.75506431895754,0.63201916926814,1
FBgn0036368,38.6892261660302,44.3000115277049,34.4811371447741,0.77835503774553,-0.361499720707515,0.277665277549141,1
FBgn0036369,119.494324679258,125.282464207045,115.153220033417,0.919148747290861,-0.121629740866359,0.607884254445679,1
FBgn0036374,699.820734160536,667.769850225779,723.858897111603,1.0839945781722,0.11635754076591,0.28760607429197,1
FBgn0036376,1221.65716256538,1165.00442609134,1264.14671492091,1.08510035379196,0.117828474211609,0.418257566904747,1
FBgn0036377,0.364408792082727,0.424979196295847,0.318980988922886,0.75058024416995,-0.413921776968803,1,1
FBgn0036380,0.0945014517693166,0.220503387461739,0,0,-Inf,0.869145475923553,1
FBgn0036381,71.8133161646918,73.0418869232043,70.8918880958075,0.970564850964799,-0.0431034810834028,0.665200709788279,1
FBgn0036382,15.6310622814266,15.2242444466103,15.9361756575388,1.04676299132119,0.0659348234026481,0.963191675015314,1
FBgn0036386,138.885339512787,131.777480820226,144.216233532208,1.09439209669633,0.130129716752588,0.608066573544592,1
FBgn0036389,1306.70132402395,1426.174316264,1217.09657984391,0.853399592156599,-0.22870667381845,0.172654267678979,1
FBgn0036390,0.461112765058437,0.441006774923478,0.476192257659657,1.07978444943909,0.110743345016449,1,1
FBgn0036391,0.222188382208562,0,0.388829668864984,Inf,Inf,0.886953094028628,1
FBgn0036393,0.0945014517693166,0.220503387461739,0,0,-Inf,0.869145475923553,1
FBgn0036395,32.7917030319139,29.9177383403889,34.9471765505577,1.16810890425427,0.224174784751575,0.631729542037258,1
FBgn0036396,52.8143166174044,54.4725883546479,51.5706128144718,0.946725947346535,-0.0789812316265454,0.682687324827069,1
FBgn0036397,126.078044553098,131.902273600262,121.709872767725,0.922727633464257,-0.116023232323037,0.591096606467004,1
FBgn0036402,971.669313186167,992.389725192199,956.129004181643,0.963461208746862,-0.053701513550733,0.708526661451537,1
FBgn0036405,167.377741619221,178.24995238854,159.223583542232,0.893260174315021,-0.162847653554868,0.66561920621078,1
FBgn0036406,51.8248639996573,48.9649017835091,53.9698356617685,1.10221472311714,0.140405303582475,0.585677198505793,1
FBgn0036410,9.83409998310159,10.4834692026927,9.34707306840823,0.891601137723319,-0.165529637344494,0.751425445230212,1
FBgn0036411,0.159468650583408,0.372093518027952,0,0,-Inf,0.869147367487443,1
FBgn0036415,0.200705116743964,0,0.351233954301936,Inf,Inf,1,1
FBgn0036416,0.746065824874697,0.797072714323799,0.70781065778787,0.888012655643776,-0.171347857383592,1,1
FBgn0036419,3.90242929569613,2.46013139986692,4.98415271756804,2.02597012413144,1.01861289966461,0.219063068640558,1
FBgn0036422,1.55015843424573,1.44255529808139,1.630860786369,1.13053606231807,0.177007012520792,0.955788716632629,1
FBgn0036423,49.6192769471737,46.978107334501,51.6001541566782,1.09838725066692,0.13538678487082,0.761823289677995,1
FBgn0036428,97.2476823764633,85.2569578766359,106.240725751334,1.24612381672192,0.317447423816124,0.178304697588928,1
FBgn0036433,25.6661867804631,23.2988491762314,27.4416899836369,1.17781310896814,0.236110635810644,0.445161640698111,1
FBgn0036442,1.63461674435612,0.661510162385216,2.3644466808343,3.57431648866705,1.83766738379606,0.497826022813827,1
FBgn0036443,1.86558541924128,2.27168316966044,1.5610121064269,0.687161012272775,-0.54127991085039,0.623464515686197,1
FBgn0036446,273.590246873355,282.067311971754,267.232448049556,0.947406653332152,-0.0779442913493145,0.628640581645232,1
FBgn0036447,1.24020124288042,0.744187036055903,1.6122118979988,2.16640685726443,1.1153042105533,0.444438915570456,1
FBgn0036448,1834.65716389353,1796.78025980284,1863.06484196155,1.03689075600484,0.052263903724693,0.690828913983226,1
FBgn0036450,579.305521561719,583.034640366598,576.50868245806,0.98880691221977,-0.0162392665011338,0.857101350558979,1
FBgn0036451,2212.33527898658,2165.84533464324,2247.20273724409,1.03756380998196,0.0532000646655255,0.745176300285027,1
FBgn0036454,449.574544174647,410.13172857122,479.156655877217,1.16829940845216,0.224410051387696,0.606709935512072,1
FBgn0036461,5.24236570854559,5.83433150683606,4.79839135982773,0.82244064366337,-0.28201653297874,0.911729089703804,1
FBgn0036462,383.13013134747,420.005832906396,355.473355178276,0.846353377329162,-0.240667938310424,0.154648087757249,1
FBgn0036463,407.286299652537,432.807184744858,388.145635833297,0.896809594466668,-0.157126382070251,0.24466728366898,1
FBgn0036465,0.245602102032068,0.372093518027952,0.150733540035155,0.405095850188479,-1.30366478878962,1,1
FBgn0036466,0.447403257884613,0.441006774923478,0.452200620105465,1.02538247895155,0.0361621512526962,1,1
FBgn0036467,0.222188382208562,0,0.388829668864984,Inf,Inf,0.886953094028628,1
FBgn0036468,0.366611313289121,0.220503387461739,0.476192257659657,2.15956889887819,1.11074334501645,1,1
FBgn0036470,0.618574121673352,0.372093518027952,0.803434574407402,2.15922754759476,1.11051528805154,0.784259620263321,1
FBgn0036474,0.795811200899338,0.220503387461739,1.22729206097754,5.56586488355193,2.47660588635626,0.753694345273956,1
FBgn0036476,150.967892858618,145.744655714696,154.885320716559,1.06271698236234,0.0877574364674755,0.518300928502741,1
FBgn0036479,2.19468703520837,2.68063478732866,1.83022622111816,0.682758512934929,-0.550552697625194,0.835926217468439,1
FBgn0036481,6.90106186680386,7.37559125721577,6.54516482399494,0.887408832151809,-0.17232918288518,0.904894175573746,1
FBgn0036482,4.35462069461789,4.79592488403789,4.02364255255289,0.838971136921816,-0.25330691632719,0.780639005798484,1
FBgn0036483,212.698291528538,208.109547243936,216.13984974199,1.03858690100672,0.0546219349174875,0.792445389985314,1
FBgn0036484,453.189365822552,439.7351143756,463.280054407765,1.0535434611939,0.0752498300124621,0.613253556701088,1
FBgn0036485,5.27020745152352,4.55939391794852,5.80331760170477,1.27282654364639,0.348035827195575,0.925755915518928,1
FBgn0036486,630.090633277082,624.552742313535,634.244051499742,1.01551719899637,0.0222146736041789,0.862998250834229,1
FBgn0036487,563.714083559999,605.750086469423,532.18708137793,0.878558820321017,-0.186789215660368,0.391158982226578,1
FBgn0036488,247.798040183315,269.195703143604,231.749792963098,0.860897073232515,-0.216087332077484,0.296712237303701,1
FBgn0036489,327.067941981817,325.522612413214,328.22693915827,1.00830764635675,0.0119358889925943,0.930370712912283,1
FBgn0036491,0.63665956314596,0,1.11415423550543,Inf,Inf,0.452511423697418,1
FBgn0036492,0.08613345144866,0,0.150733540035155,Inf,Inf,1,1
FBgn0036493,71.8125262064451,72.228141419873,71.5008147963741,0.989930148980702,-0.0146013649218164,0.827233388343956,1
FBgn0036494,0.669591640093176,0.441006774923478,0.841030288970449,1.90706886332162,0.931356939601827,0.883844681385562,1
FBgn0036496,0.496228698087274,0.372093518027952,0.589330083131765,1.58382249240766,0.663410653805582,1,1
FBgn0036498,0.875330544273122,1.32302032477043,0.539563208900139,0.407826848006861,-1.29397134108416,0.564587139795336,1
FBgn0036499,0.0945014517693166,0.220503387461739,0,0,-Inf,0.869145475923553,1
FBgn0036500,226.47633058675,224.288960901934,228.116857850362,1.01706680940977,0.0244144505212552,0.841795192254706,1
FBgn0036501,334.575415944952,313.298400939732,350.533177198866,1.11884764220772,0.162013592349522,0.42206158800084,1
FBgn0036502,76.5459347680286,75.4379080085607,77.3769548376296,1.02570387859707,0.036614284023037,0.961078877650826,1
FBgn0036503,1.76919845909559,2.40724572159903,1.29066301221802,0.536157568227264,-0.899271046641814,0.621115407566031,1
FBgn0036504,5.26431205873601,6.20642502486401,4.55772733414001,0.734356302683261,-0.445447880059596,0.592522637753221,1
FBgn0036505,814.553180852483,788.447631868643,834.132342590364,1.05794260630024,0.0812613629415525,0.635350289351416,1
FBgn0036509,744.195613084193,771.103284023089,724.01485988002,0.938933700428049,-0.0909048043571801,0.53424034089741,1
FBgn0036510,252.499165841367,251.888784295279,252.956952000932,1.00424063226412,0.00610500372928227,0.884780091379893,1
FBgn0036511,1166.67459581203,1126.09914574955,1197.10618335889,1.06305576012321,0.0882172720744981,0.494306049901912,1
FBgn0036512,221.931619735846,222.84442716106,221.247014166936,0.992831712174837,-0.0103788973615831,0.857762218181879,1
FBgn0036514,300.495623802699,287.153902059922,310.501915109781,1.08130836071657,0.112778000443412,0.802048513394258,1
FBgn0036515,445.163173931091,460.512758493981,433.650985508924,0.941669861497642,-0.0867067385112218,0.602114461715891,1
FBgn0036516,551.381537354836,562.978681650422,542.683679133146,0.963950673127127,-0.0529687715188719,0.885753057975298,1
FBgn0036519,143.518217794628,134.382590310762,150.369938407528,1.11896889366246,0.162169931235954,0.342198106980174,1
FBgn0036520,6.23389318473545,5.90098080187912,6.4835774718777,1.09872878586778,0.135835310243474,0.767971715080616,1
FBgn0036522,241.748123580908,239.983548454531,243.071554925691,1.01286757567778,0.0184455656480255,1,1
FBgn0036532,0.29520656851328,0.220503387461739,0.351233954301936,1.59287328120019,0.671631499847692,1,1
FBgn0036533,520.783291396334,547.763672896882,500.548005270923,0.913802849728505,-0.130045153235319,0.386288125639585,1
FBgn0036534,1407.20252162905,1408.06593381165,1406.5549624921,0.998926917210856,-0.00154896244955017,0.860825888015954,1
FBgn0036536,97.0671695325941,89.4429145437639,102.785360774217,1.1491727578256,0.200595698004175,0.323993582699153,1
FBgn0036537,257.742871573444,270.038182579272,248.521388319074,0.920319437589604,-0.119793395633181,0.697759985014872,1
FBgn0036538,208.696509318097,221.306901638953,199.238715077455,0.900282429521785,-0.15155043149919,0.506963069697694,1
FBgn0036542,0.316689833977879,0.220503387461739,0.388829668864984,1.76337276874013,0.818337485869361,1,1
FBgn0036544,3.73830865981534,3.76712414600973,3.71669704516956,0.986613899917904,-0.0194424819910335,1,1
FBgn0036545,194.010207476669,207.006839960588,184.26273311373,0.89012871820473,-0.167914120956399,0.421193701054903,1
FBgn0036547,11.1839634131822,13.7496339912736,9.25971047961355,0.673451415906077,-0.57035422426971,0.31704038784006,1
FBgn0036548,2517.57999161011,2570.81216533142,2477.65586131913,0.963763862148876,-0.0532483889288338,0.6387372819639,1
FBgn0036549,118.239526315628,112.710586930813,122.38623085424,1.08584503183686,0.118818221233057,0.565244395158382,1
FBgn0036550,1.43150194715135,2.21879749139255,0.841030288970449,0.379047791532614,-1.39954833551398,0.538456298582495,1
FBgn0036551,55.3519653395217,58.929395106973,52.6688930139332,0.893762661543101,-0.162036319937165,0.665766368816769,1
FBgn0036552,5.0292618914053,3.34214494971388,6.29459959767387,1.88340113680969,0.913340305556201,0.410958832458024,1
FBgn0036553,2.35604119416815,2.69666236595629,2.10057531532704,0.778953769609986,-0.360390387054288,0.816245603188822,1
FBgn0036556,502.081642612003,492.396069710437,509.345822288178,1.03442300542267,0.048826265953111,0.783097799547855,1
FBgn0036557,265.052574849982,266.019102287271,264.327679272015,0.993641723467553,-0.00920234063661965,0.941242821758752,1
FBgn0036558,1997.66041729714,2158.71814500887,1876.86712151334,0.869435931621183,-0.201848375047184,0.171744909156143,1
FBgn0036563,0.850312529424213,0.645482583757586,1.00393498867418,1.55532467325441,0.637215773668449,1,1
FBgn0036564,225.267607538974,242.273374679619,212.51328218349,0.877163173479204,-0.189082851223091,0.366033397790696,1
FBgn0036565,551.289073558667,596.786401426247,517.166077657982,0.866584889370833,-0.20658701431246,0.407571371903633,1
FBgn0036566,1793.33473651821,1816.71689475198,1775.79811784288,0.977476525358849,-0.0328660391732921,0.658687696552701,1
FBgn0036567,440.361524982325,469.415994369853,418.570672941678,0.891683875202356,-0.16539576648266,0.285998311106066,1
FBgn0036568,217.994913816436,239.914761731263,201.555027880317,0.840110989527547,-0.251348155730144,0.380821162869893,1
FBgn0036569,113.012729737394,108.732385436451,116.2229879631,1.06889026205561,0.0961137459351201,0.780010482143053,1
FBgn0036570,217.402157289041,233.647009030493,205.218518482951,0.878327179682274,-0.187169646493923,0.309374289569837,1
FBgn0036571,198.354753770263,194.450080534303,201.283258697234,1.03514104053932,0.0498273519021758,0.999697924721341,1
FBgn0036573,57.4653415203001,54.2293606760208,59.8923271535096,1.10442620762802,0.143297028067927,0.669539330741858,1
FBgn0036574,430.841268407592,397.04380558875,456.189365521723,1.1489648222701,0.200334627824426,0.23421030182131,1
FBgn0036575,20.0536470882761,19.31990729847,20.6039519306307,1.06646225638269,0.0928329075508852,0.894468714873234,1
FBgn0036577,0.775740987373351,0.441006774923478,1.02679164671076,2.32828996082639,1.21927073994572,1,1
FBgn0036578,150.498318587862,140.068061013604,158.321011768555,1.13031486709292,0.176724714160252,0.493683141026262,1
FBgn0036579,198.80812192046,207.670064047465,192.161665325205,0.925321934129536,-0.111972705509686,0.584922623796145,1
FBgn0036580,233.445928829698,254.604754554462,217.576809536125,0.854566953853109,-0.226734565879145,0.21414095910738,1
FBgn0036581,163.017558942755,163.150384688718,162.917939633283,0.998575271177702,-0.00205691482764528,0.997673961001305,1
FBgn0036587,0.17226690289732,0,0.30146708007031,Inf,Inf,0.918207425060793,1
FBgn0036590,0.0945014517693166,0.220503387461739,0,0,-Inf,0.869145475923553,1
FBgn0036595,0.180634903217977,0.220503387461739,0.150733540035155,0.683588319301036,-0.54880034946846,1,1
FBgn0036600,0.08613345144866,0,0.150733540035155,Inf,Inf,1,1
FBgn0036602,0.29552358134331,0.372093518027952,0.238096128829829,0.639882495378333,-0.644121094304708,1,1
FBgn0036610,0.08613345144866,0,0.150733540035155,Inf,Inf,1,1
FBgn0036612,1.76161992804272,1.76176313784144,1.76151252069368,0.999857746400535,-0.000205243161132054,1,1
FBgn0036614,169.644604460647,162.466330080828,175.028310245511,1.07732051409319,0.107447530570078,0.6836838848175,1
FBgn0036617,0.362909754031055,0.220503387461739,0.469714528958041,2.13019189575736,1.09098339974098,1,1
FBgn0036619,2.07791605649035,3.1008110412395,1.31074481792849,0.422710316912616,-1.2422587708389,0.381690960294327,1
FBgn0036621,909.267875402766,821.562303910384,975.047054022053,1.18682058485538,0.247101855027568,0.179442549187321,1
FBgn0036622,41.7804713879093,41.8738290552459,41.7104531374068,0.996098376443589,-0.00563986243478461,0.86619660361966,1
FBgn0036623,1485.08925867915,1490.76874355539,1480.82964502198,0.993332903861591,-0.00965079378897382,0.786026830118672,1
FBgn0036624,419.81626351086,398.045808976249,436.144104411818,1.09571334398309,0.13187041572007,0.408444294742359,1
FBgn0036626,0.741830800119342,0.744187036055903,0.74006362316692,0.994459171298069,-0.00801595417018221,1,1
FBgn0036627,1.98450135041677,1.69511384279838,2.20154198113057,1.29875759700962,0.377132188117778,0.970168905332584,1
FBgn0036628,0.888672705073553,0.661510162385216,1.05904461208981,1.60094987546555,0.678928138866459,1,1
FBgn0036629,72.5927106349628,68.004353112012,76.0339787771758,1.11807517162817,0.161017188261065,0.96077394077004,1
FBgn0036638,0.182274850813078,0,0.318980988922886,Inf,Inf,1,1
FBgn0036639,0.136054930759902,0,0.238096128829829,Inf,Inf,1,1
FBgn0036643,148.452810769413,135.790551471055,157.94950524318,1.16318479844195,0.218080320040946,0.360231522446152,1
FBgn0036646,93.9064324689132,109.891427107281,81.9176864901376,0.745442011688192,-0.423831965991986,0.370099972329017,1
FBgn0036648,111.125511739117,110.385044541792,111.68086213711,1.01173906846436,0.0168372612065444,0.769384635590252,1
FBgn0036652,5.24525236374695,7.30667800032024,3.69918313631698,0.506274278975323,-0.982008904215284,0.270620187586943,1
FBgn0036654,4.67891204946655,5.34270301549716,4.1810688249436,0.782575563870181,-0.353698032481148,0.391501533690873,1
FBgn0036655,8.96269571396588,9.15338197368484,8.81968101917667,0.963543425209662,-0.0535784071698321,0.869961625287062,1
FBgn0036656,1.00409484869618,0.865985971219325,1.10767650680381,1.27909289944291,0.355121049753868,1,1
FBgn0036659,0.696285255106884,0.372093518027952,0.939429057916083,2.52471223603931,1.33611896041983,0.769666888433352,1
FBgn0036660,127.243685534895,137.851527484063,119.287804073019,0.865335381117263,-0.208668703296017,0.349562819091054,1
FBgn0036661,991.842943150126,967.714155457268,1009.93953391977,1.04363414364084,0.0616160493978773,0.541919242651042,1
FBgn0036662,186.966652629759,179.769461388847,192.364546060443,1.07006242647828,0.0976949646110001,0.586165688534066,1
FBgn0036665,2.87306420862959,3.17452724052004,2.64696693471176,0.833814528640852,-0.262201584559846,0.743318780165595,1
FBgn0036666,1029.62114243056,986.888036811185,1061.67097164509,1.07577651369201,0.105378397525921,0.390217714697001,1
FBgn0036667,144.670967612781,141.782535110995,146.83729198912,1.035651477625,0.0505385820815892,0.968453415054256,1
FBgn0036668,1063.73351901463,1028.17746744104,1090.40055769482,1.06051785049195,0.0847689043191763,0.426193024807615,1
FBgn0036670,1.49892915996961,1.32302032477043,1.630860786369,1.23268006986361,0.301798410841373,0.99787860668321,1
FBgn0036671,244.912982143376,265.713287872586,229.312752846469,0.863008224701311,-0.212553786144485,0.402370195042108,1
FBgn0036677,0.31832978157298,0,0.557077117752715,Inf,Inf,0.843064756588165,1
FBgn0036678,1.18035381761537,1.45858287670902,0.971682023295133,0.666182250464594,-0.586011179043577,0.781613742601803,1
FBgn0036679,0.222188382208562,0,0.388829668864984,Inf,Inf,0.886953094028628,1
FBgn0036680,3.12123079068063,4.22189453770836,2.29573298040982,0.543768433793218,-0.878935690732831,0.410708325263413,1
FBgn0036681,0.477340509782929,0.645482583757586,0.351233954301936,0.544141644004207,-0.877945850574691,0.843563234197454,1
FBgn0036685,919.560930717088,974.314964287214,878.495405539493,0.901654431821418,-0.149353482939295,0.378326539008156,1
FBgn0036686,786.346342937462,724.665500674385,832.60697463477,1.14895351560124,0.200320430561779,0.220416259807271,1
FBgn0036687,2.96098310710379,1.61017300727523,3.9740906819752,2.4681140871317,1.30340908376406,0.331621218006678,1
FBgn0036689,61.307445946205,61.9241597729966,60.8449105761114,0.982571435755582,-0.025365795644514,0.787764788536127,1
FBgn0036690,2.53763906789273,2.66460720870103,2.4424129622865,0.916612757899558,-0.125615728845294,1,1
FBgn0036691,140.839574800192,142.236691652921,139.791737160645,0.982810662538175,-0.0250145852667482,0.885450579399851,1
FBgn0036695,192.415768904708,187.916216878309,195.790432924507,1.04190280209449,0.0592206965445776,0.757384791617541,1
FBgn0036696,100.484358210867,107.95641826182,94.8803131726521,0.878876075181974,-0.186268340581874,0.332656131405512,1
FBgn0036697,334.931858063925,351.089770222154,322.813423945254,0.919461207146514,-0.121139387501875,0.55025028578897,1
FBgn0036698,1.9674846019659,2.71042598273145,1.41027856639174,0.5203162068903,-0.942539449582919,0.611856344842063,1
FBgn0036706,0.362768844487626,0.645482583757586,0.150733540035155,0.233520692623,-2.09837769989084,0.84785312901044,1
FBgn0036707,0.0945014517693166,0.220503387461739,0,0,-Inf,0.869145475923553,1
FBgn0036710,426.884157442929,421.460913761859,430.951590203731,1.02251852101103,0.0321269751266958,0.830199717233378,1
FBgn0036714,217.26835832124,216.565206165975,217.795722437688,1.00568196661642,0.00817414438168486,0.924358035754006,1
FBgn0036715,0.08613345144866,0,0.150733540035155,Inf,Inf,1,1
FBgn0036716,0.484526484881943,0.813100292951429,0.238096128829829,0.292825043717026,-1.77188915020907,0.639379452541321,1
FBgn0036723,23.2784940618644,22.2373480705681,24.0593535553366,1.08193447703326,0.113613130845386,0.68672722009518,1
FBgn0036725,0.08613345144866,0,0.150733540035155,Inf,Inf,1,1
FBgn0036726,267.101712896854,265.738276125604,268.124290475292,1.00897881323111,0.012895880720456,0.90830356689057,1
FBgn0036727,3.24780255134511,2.83222491789487,3.55948577643279,1.2567807570447,0.329732996367985,0.808823155509498,1
FBgn0036728,1060.40296519794,1203.82560087296,952.835988441678,0.791506666539343,-0.337326593239061,0.323540385622361,1
FBgn0036729,0.286838568192624,0,0.501967494337091,Inf,Inf,0.855610161271349,1
FBgn0036730,0.708037801855577,0.441006774923478,0.908311072054651,2.0596306535478,1.04238564708347,1,1
FBgn0036733,246.78209538969,244.350791274608,248.605573476001,1.01741259841722,0.024904864028637,0.761529947765585,1
FBgn0036734,540.601153173704,503.630770901998,568.328939877484,1.12846349491238,0.174359749003191,0.231124350632867,1
FBgn0036735,507.058839976637,462.196722013327,540.70542844912,1.16985993776375,0.226335812552715,0.441635272483649,1
FBgn0036738,0.583544174757576,0.424979196295847,0.702467908603873,1.65294657885995,0.725040099307043,1,1
FBgn0036740,678.533923567947,713.404837548184,652.38073808277,0.914460771425182,-0.129006812375632,0.510570828924009,1
FBgn0036741,668.740519163489,613.775359903388,709.964388608565,1.15671699287556,0.210035931931831,0.21667143488885,1
FBgn0036742,16.3759150120024,15.0405991587888,17.3774019019126,1.15536633337897,0.208350361211087,0.922492254618899,1
